time,split,epoch,step,metric,value
1759779206.622,train,22,2487,ctc_loss,0.277024507522583
1759779208.672,train,22,2488,ctc_loss,0.2785148322582245
1759779210.710,train,22,2489,ctc_loss,0.2562909424304962
1759779212.770,train,22,2490,ctc_loss,0.2653341293334961
1759779214.920,train,22,2491,ctc_loss,0.250061571598053
1759779217.055,train,22,2492,ctc_loss,0.26158714294433594
1759779219.053,train,22,2493,ctc_loss,0.24956201016902924
1759779221.426,train,22,2494,ctc_loss,0.26686495542526245
1759779223.584,train,22,2495,ctc_loss,0.2638110816478729
1759779225.748,train,22,2496,ctc_loss,0.2730792164802551
1759779227.855,train,22,2497,ctc_loss,0.2762759327888489
1759779230.250,train,22,2498,ctc_loss,0.2733277678489685
1759779232.474,train,22,2499,ctc_loss,0.27659177780151367
1759779234.538,train,22,2500,ctc_loss,0.27068376541137695
1759779236.704,train,22,2501,ctc_loss,0.27434098720550537
1759779238.859,train,22,2502,ctc_loss,0.2702493369579315
1759779241.156,train,22,2503,ctc_loss,0.25782158970832825
1759779243.384,train,22,2504,ctc_loss,0.2729928195476532
1759779245.454,train,22,2505,ctc_loss,0.26375535130500793
1759779247.713,train,22,2506,ctc_loss,0.30740347504615784
1759779249.854,train,22,2507,ctc_loss,0.2578513026237488
1759779252.133,train,22,2508,ctc_loss,0.2655988335609436
1759779254.410,train,22,2509,ctc_loss,0.26664116978645325
1759779256.436,train,22,2510,ctc_loss,0.2516171634197235
1759779258.618,train,22,2511,ctc_loss,0.2787936329841614
1759779260.757,train,22,2512,ctc_loss,0.28734850883483887
1759779263.085,train,22,2513,ctc_loss,0.2758191227912903
1759779265.114,train,22,2514,ctc_loss,0.2749863564968109
1759779267.262,train,22,2515,ctc_loss,0.274535208940506
1759779269.410,train,22,2516,ctc_loss,0.28582268953323364
1759779271.490,train,22,2517,ctc_loss,0.2769765853881836
1759779273.654,train,22,2518,ctc_loss,0.26187461614608765
1759779275.819,train,22,2519,ctc_loss,0.28122222423553467
1759779277.877,train,22,2520,ctc_loss,0.2799715995788574
1759779279.896,train,22,2521,ctc_loss,0.26996487379074097
1759779281.960,train,22,2522,ctc_loss,0.27251583337783813
1759779284.182,train,22,2523,ctc_loss,0.27107781171798706
1759779286.415,train,22,2524,ctc_loss,0.2954643964767456
1759779288.533,train,22,2525,ctc_loss,0.256641149520874
1759779290.661,train,22,2526,ctc_loss,0.2653388977050781
1759779292.884,train,22,2527,ctc_loss,0.26901695132255554
1759779294.992,train,22,2528,ctc_loss,0.2767082154750824
1759779297.217,train,22,2529,ctc_loss,0.26274773478507996
1759779299.237,train,22,2530,ctc_loss,0.28393489122390747
1759779301.317,train,22,2531,ctc_loss,0.2824520468711853
1759779303.577,train,22,2532,ctc_loss,0.27812448143959045
1759779305.871,train,22,2533,ctc_loss,0.28749707341194153
1759779308.103,train,22,2534,ctc_loss,0.27549803256988525
1759779310.193,train,22,2535,ctc_loss,0.27834561467170715
1759779312.692,train,22,2536,ctc_loss,0.2663768529891968
1759779314.866,train,22,2537,ctc_loss,0.27640315890312195
1759779316.990,train,22,2538,ctc_loss,0.262525349855423
1759779319.203,train,22,2539,ctc_loss,0.28873902559280396
1759779321.381,train,22,2540,ctc_loss,0.2677822709083557
1759779323.484,train,22,2541,ctc_loss,0.26803895831108093
1759779325.711,train,22,2542,ctc_loss,0.25685805082321167
1759779327.717,train,22,2543,ctc_loss,0.2679632306098938
1759779329.831,train,22,2544,ctc_loss,0.2766737937927246
1759779332.145,train,22,2545,ctc_loss,0.2723696827888489
1759779334.271,train,22,2546,ctc_loss,0.2624431550502777
1759779336.383,train,22,2547,ctc_loss,0.2670571208000183
1759779338.462,train,22,2548,ctc_loss,0.27729466557502747
1759779340.601,train,22,2549,ctc_loss,0.24059225618839264
1759779342.759,train,22,2550,ctc_loss,0.2768896520137787
1759779344.940,train,22,2551,ctc_loss,0.2675737142562866
1759779347.122,train,22,2552,ctc_loss,0.28753170371055603
1759779349.219,train,22,2553,ctc_loss,0.2831875681877136
1759779351.262,train,22,2554,ctc_loss,0.29659926891326904
1759779353.381,train,22,2555,ctc_loss,0.24909654259681702
1759779355.562,train,22,2556,ctc_loss,0.28283119201660156
1759779357.705,train,22,2557,ctc_loss,0.27425915002822876
1759779360.181,train,22,2558,ctc_loss,0.2744749188423157
1759779362.270,train,22,2559,ctc_loss,0.26742449402809143
1759779364.539,train,22,2560,ctc_loss,0.2622235119342804
1759779366.693,train,22,2561,ctc_loss,0.2987329363822937
1759779368.916,train,22,2562,ctc_loss,0.2565189599990845
1759779370.943,train,22,2563,ctc_loss,0.26812368631362915
1759779373.053,train,22,2564,ctc_loss,0.2713509202003479
1759779375.135,train,22,2565,ctc_loss,0.2761495113372803
1759779377.263,train,22,2566,ctc_loss,0.2869838774204254
1759779379.462,train,22,2567,ctc_loss,0.27669596672058105
1759779381.591,train,22,2568,ctc_loss,0.28624436259269714
1759779383.717,train,22,2569,ctc_loss,0.26162242889404297
1759779385.943,train,22,2570,ctc_loss,0.2594410181045532
1759779388.111,train,22,2571,ctc_loss,0.2723315954208374
1759779390.330,train,22,2572,ctc_loss,0.24978597462177277
1759779392.562,train,22,2573,ctc_loss,0.2814137935638428
1759779394.744,train,22,2574,ctc_loss,0.28075844049453735
1759779396.962,train,22,2575,ctc_loss,0.25726035237312317
1759779399.252,train,22,2576,ctc_loss,0.2686741054058075
1759779401.508,train,22,2577,ctc_loss,0.24447962641716003
1759779403.604,train,22,2578,ctc_loss,0.2735612094402313
1759779405.746,train,22,2579,ctc_loss,0.28033992648124695
1759779407.937,train,22,2580,ctc_loss,0.2712070345878601
1759779409.967,train,22,2581,ctc_loss,0.2935585379600525
1759779412.041,train,22,2582,ctc_loss,0.2619120180606842
1759779414.150,train,22,2583,ctc_loss,0.28774505853652954
1759779416.216,train,22,2584,ctc_loss,0.2845403552055359
1759779418.478,train,22,2585,ctc_loss,0.2665591835975647
1759779420.564,train,22,2586,ctc_loss,0.2972438931465149
1759779422.682,train,22,2587,ctc_loss,0.2665911316871643
1759779424.721,train,22,2588,ctc_loss,0.28607743978500366
1759779426.847,train,22,2589,ctc_loss,0.2910573184490204
1759779428.817,train,22,2590,ctc_loss,0.28974103927612305
1759779431.056,train,22,2591,ctc_loss,0.2673596441745758
1759779433.079,train,22,2592,ctc_loss,0.2804473340511322
1759779435.022,train,22,2593,ctc_loss,0.29770684242248535
1759779436.964,train,22,2594,ctc_loss,0.2765369117259979
1759779438.920,train,22,2595,ctc_loss,0.28580689430236816
1759779440.310,train,22,2596,ctc_loss,0.30232709646224976
1759779499.499,val,22,2596,ctc_loss,0.30498114228248596
1759779499.499,val,22,2596,cer,0.10488366639737741
1759779505.350,train,23,2597,ctc_loss,0.27462780475616455
1759779507.490,train,23,2598,ctc_loss,0.27565816044807434
1759779509.560,train,23,2599,ctc_loss,0.2918243706226349
1759779511.692,train,23,2600,ctc_loss,0.27402523159980774
1759779513.956,train,23,2601,ctc_loss,0.2723173499107361
1759779516.077,train,23,2602,ctc_loss,0.2942705750465393
1759779518.163,train,23,2603,ctc_loss,0.26399606466293335
1759779520.241,train,23,2604,ctc_loss,0.2795581519603729
1759779522.397,train,23,2605,ctc_loss,0.2720584273338318
1759779524.588,train,23,2606,ctc_loss,0.27711641788482666
1759779526.666,train,23,2607,ctc_loss,0.25633883476257324
1759779528.842,train,23,2608,ctc_loss,0.27099481225013733
1759779530.914,train,23,2609,ctc_loss,0.28353285789489746
1759779533.017,train,23,2610,ctc_loss,0.2822103500366211
1759779535.122,train,23,2611,ctc_loss,0.26020193099975586
1759779537.381,train,23,2612,ctc_loss,0.26788419485092163
1759779539.439,train,23,2613,ctc_loss,0.2675474286079407
1759779541.554,train,23,2614,ctc_loss,0.2746692895889282
1759779543.644,train,23,2615,ctc_loss,0.268538236618042
1759779545.867,train,23,2616,ctc_loss,0.26136231422424316
1759779548.058,train,23,2617,ctc_loss,0.25608590245246887
1759779550.101,train,23,2618,ctc_loss,0.27248477935791016
1759779552.186,train,23,2619,ctc_loss,0.2721339762210846
1759779554.295,train,23,2620,ctc_loss,0.26846185326576233
1759779556.476,train,23,2621,ctc_loss,0.2763824462890625
1759779558.603,train,23,2622,ctc_loss,0.26441690325737
1759779560.650,train,23,2623,ctc_loss,0.25525787472724915
1759779562.728,train,23,2624,ctc_loss,0.2676085829734802
1759779564.777,train,23,2625,ctc_loss,0.27324816584587097
1759779566.967,train,23,2626,ctc_loss,0.2596941292285919
1759779568.999,train,23,2627,ctc_loss,0.2537725567817688
1759779571.147,train,23,2628,ctc_loss,0.25791239738464355
1759779573.286,train,23,2629,ctc_loss,0.28736960887908936
1759779575.469,train,23,2630,ctc_loss,0.2716136574745178
1759779577.704,train,23,2631,ctc_loss,0.2579798400402069
1759779579.933,train,23,2632,ctc_loss,0.25253042578697205
1759779582.176,train,23,2633,ctc_loss,0.2597389221191406
1759779584.388,train,23,2634,ctc_loss,0.2676064372062683
1759779586.508,train,23,2635,ctc_loss,0.26642367243766785
1759779588.639,train,23,2636,ctc_loss,0.26829782128334045
1759779590.808,train,23,2637,ctc_loss,0.285581111907959
1759779593.007,train,23,2638,ctc_loss,0.2733108401298523
1759779595.123,train,23,2639,ctc_loss,0.25707557797431946
1759779597.433,train,23,2640,ctc_loss,0.2744424343109131
1759779599.583,train,23,2641,ctc_loss,0.25741711258888245
1759779601.809,train,23,2642,ctc_loss,0.2813150882720947
1759779604.027,train,23,2643,ctc_loss,0.2595469355583191
1759779606.193,train,23,2644,ctc_loss,0.27565035223960876
1759779608.368,train,23,2645,ctc_loss,0.2855120897293091
1759779610.559,train,23,2646,ctc_loss,0.24704137444496155
1759779612.593,train,23,2647,ctc_loss,0.2652515470981598
1759779614.918,train,23,2648,ctc_loss,0.24785751104354858
1759779617.085,train,23,2649,ctc_loss,0.25823020935058594
1759779619.248,train,23,2650,ctc_loss,0.2732941508293152
1759779621.330,train,23,2651,ctc_loss,0.2887764275074005
1759779623.573,train,23,2652,ctc_loss,0.25248241424560547
1759779625.648,train,23,2653,ctc_loss,0.2657930254936218
1759779627.738,train,23,2654,ctc_loss,0.2677968144416809
1759779629.974,train,23,2655,ctc_loss,0.2710203230381012
1759779632.168,train,23,2656,ctc_loss,0.2713266909122467
1759779634.273,train,23,2657,ctc_loss,0.2759621739387512
1759779636.411,train,23,2658,ctc_loss,0.2778503894805908
1759779638.667,train,23,2659,ctc_loss,0.26008927822113037
1759779640.958,train,23,2660,ctc_loss,0.27169549465179443
1759779643.103,train,23,2661,ctc_loss,0.2684381306171417
1759779645.266,train,23,2662,ctc_loss,0.2913590669631958
1759779647.312,train,23,2663,ctc_loss,0.2885464131832123
1759779649.654,train,23,2664,ctc_loss,0.256536066532135
1759779651.770,train,23,2665,ctc_loss,0.2677037715911865
1759779653.851,train,23,2666,ctc_loss,0.24947002530097961
1759779656.024,train,23,2667,ctc_loss,0.254835307598114
1759779658.392,train,23,2668,ctc_loss,0.2699756622314453
1759779660.474,train,23,2669,ctc_loss,0.2758098244667053
1759779662.621,train,23,2670,ctc_loss,0.27155762910842896
1759779664.675,train,23,2671,ctc_loss,0.2703346908092499
1759779666.954,train,23,2672,ctc_loss,0.24701544642448425
1759779669.143,train,23,2673,ctc_loss,0.2674403190612793
1759779671.327,train,23,2674,ctc_loss,0.2589632272720337
1759779673.536,train,23,2675,ctc_loss,0.2600014805793762
1759779675.620,train,23,2676,ctc_loss,0.25702714920043945
1759779677.714,train,23,2677,ctc_loss,0.27579110860824585
1759779679.894,train,23,2678,ctc_loss,0.25890564918518066
1759779682.000,train,23,2679,ctc_loss,0.2479213923215866
1759779684.262,train,23,2680,ctc_loss,0.24403533339500427
1759779686.434,train,23,2681,ctc_loss,0.2504546642303467
1759779688.490,train,23,2682,ctc_loss,0.2531172037124634
1759779690.691,train,23,2683,ctc_loss,0.2465890794992447
1759779693.148,train,23,2684,ctc_loss,0.26315364241600037
1759779695.357,train,23,2685,ctc_loss,0.2741550803184509
1759779697.647,train,23,2686,ctc_loss,0.26522397994995117
1759779699.733,train,23,2687,ctc_loss,0.25707879662513733
1759779701.856,train,23,2688,ctc_loss,0.25873488187789917
1759779703.990,train,23,2689,ctc_loss,0.2712063193321228
1759779706.268,train,23,2690,ctc_loss,0.2713560461997986
1759779708.435,train,23,2691,ctc_loss,0.27221131324768066
1759779710.503,train,23,2692,ctc_loss,0.25667357444763184
1759779712.600,train,23,2693,ctc_loss,0.2643178403377533
1759779714.701,train,23,2694,ctc_loss,0.2551019489765167
1759779716.813,train,23,2695,ctc_loss,0.2598319351673126
1759779719.039,train,23,2696,ctc_loss,0.26362860202789307
1759779721.218,train,23,2697,ctc_loss,0.25756627321243286
1759779723.326,train,23,2698,ctc_loss,0.28090018033981323
1759779725.464,train,23,2699,ctc_loss,0.2473636269569397
1759779727.690,train,23,2700,ctc_loss,0.2768297493457794
1759779729.935,train,23,2701,ctc_loss,0.2685765027999878
1759779732.119,train,23,2702,ctc_loss,0.2537193298339844
1759779734.173,train,23,2703,ctc_loss,0.2735937833786011
1759779736.280,train,23,2704,ctc_loss,0.2530186176300049
1759779738.582,train,23,2705,ctc_loss,0.26871824264526367
1759779740.636,train,23,2706,ctc_loss,0.26739245653152466
1759779742.607,train,23,2707,ctc_loss,0.2741813659667969
1759779744.588,train,23,2708,ctc_loss,0.2715752124786377
1759779746.569,train,23,2709,ctc_loss,0.26892825961112976
1759779748.757,train,23,2710,ctc_loss,0.25402528047561646
1759779750.697,train,23,2711,ctc_loss,0.259288489818573
1759779752.917,train,23,2712,ctc_loss,0.27742308378219604
1759779754.863,train,23,2713,ctc_loss,0.2584007680416107
1759779756.419,train,23,2714,ctc_loss,0.25325819849967957
1759779815.162,val,23,2714,ctc_loss,0.29515686724334955
1759779815.162,val,23,2714,cer,0.10264388521078224
1759779820.959,train,24,2715,ctc_loss,0.2489459067583084
1759779823.051,train,24,2716,ctc_loss,0.2583007216453552
1759779825.081,train,24,2717,ctc_loss,0.25847697257995605
1759779827.176,train,24,2718,ctc_loss,0.26238998770713806
1759779829.209,train,24,2719,ctc_loss,0.24806705117225647
1759779831.305,train,24,2720,ctc_loss,0.25314992666244507
1759779833.333,train,24,2721,ctc_loss,0.2500573396682739
1759779835.444,train,24,2722,ctc_loss,0.2511879801750183
1759779837.533,train,24,2723,ctc_loss,0.28136295080184937
1759779839.622,train,24,2724,ctc_loss,0.244646355509758
1759779841.748,train,24,2725,ctc_loss,0.24211129546165466
1759779843.861,train,24,2726,ctc_loss,0.2630007565021515
1759779845.928,train,24,2727,ctc_loss,0.274986207485199
1759779847.981,train,24,2728,ctc_loss,0.2665071189403534
1759779850.108,train,24,2729,ctc_loss,0.257004976272583
1759779852.196,train,24,2730,ctc_loss,0.25898629426956177
1759779854.288,train,24,2731,ctc_loss,0.27328380942344666
1759779856.489,train,24,2732,ctc_loss,0.2651009261608124
1759779858.746,train,24,2733,ctc_loss,0.2930959463119507
1759779860.858,train,24,2734,ctc_loss,0.26008671522140503
1759779862.977,train,24,2735,ctc_loss,0.2729529142379761
1759779865.094,train,24,2736,ctc_loss,0.2668836712837219
1759779867.402,train,24,2737,ctc_loss,0.2584643065929413
1759779869.544,train,24,2738,ctc_loss,0.2831287980079651
1759779871.618,train,24,2739,ctc_loss,0.2609020471572876
1759779873.714,train,24,2740,ctc_loss,0.2624873220920563
1759779875.815,train,24,2741,ctc_loss,0.2547251284122467
1759779877.957,train,24,2742,ctc_loss,0.26180315017700195
1759779880.054,train,24,2743,ctc_loss,0.2623489499092102
1759779882.147,train,24,2744,ctc_loss,0.2338399887084961
1759779884.330,train,24,2745,ctc_loss,0.2642207145690918
1759779886.454,train,24,2746,ctc_loss,0.2621994614601135
1759779888.636,train,24,2747,ctc_loss,0.25927767157554626
1759779890.902,train,24,2748,ctc_loss,0.2469426840543747
1759779893.172,train,24,2749,ctc_loss,0.2721138000488281
1759779895.382,train,24,2750,ctc_loss,0.25841400027275085
1759779897.578,train,24,2751,ctc_loss,0.24560508131980896
1759779899.793,train,24,2752,ctc_loss,0.24692189693450928
1759779901.876,train,24,2753,ctc_loss,0.2616522014141083
1759779903.983,train,24,2754,ctc_loss,0.2530417740345001
1759779906.218,train,24,2755,ctc_loss,0.24433986842632294
1759779908.299,train,24,2756,ctc_loss,0.2611185312271118
1759779910.382,train,24,2757,ctc_loss,0.2513970136642456
1759779912.429,train,24,2758,ctc_loss,0.24859726428985596
1759779914.469,train,24,2759,ctc_loss,0.25987952947616577
1759779916.556,train,24,2760,ctc_loss,0.26420965790748596
1759779918.616,train,24,2761,ctc_loss,0.24344517290592194
1759779920.682,train,24,2762,ctc_loss,0.2646116614341736
1759779922.749,train,24,2763,ctc_loss,0.2624930739402771
1759779925.125,train,24,2764,ctc_loss,0.26905757188796997
1759779927.171,train,24,2765,ctc_loss,0.26885688304901123
1759779929.354,train,24,2766,ctc_loss,0.25501394271850586
1759779931.448,train,24,2767,ctc_loss,0.2541302442550659
1759779933.554,train,24,2768,ctc_loss,0.2455172836780548
1759779935.740,train,24,2769,ctc_loss,0.257226824760437
1759779937.943,train,24,2770,ctc_loss,0.2532942295074463
1759779940.035,train,24,2771,ctc_loss,0.2503751218318939
1759779942.396,train,24,2772,ctc_loss,0.2587353587150574
1759779944.434,train,24,2773,ctc_loss,0.2714471220970154
1759779946.631,train,24,2774,ctc_loss,0.2505754232406616
1759779948.665,train,24,2775,ctc_loss,0.2674596905708313
1759779950.783,train,24,2776,ctc_loss,0.24002188444137573
1759779952.915,train,24,2777,ctc_loss,0.2519468069076538
1759779954.943,train,24,2778,ctc_loss,0.25507014989852905
1759779957.114,train,24,2779,ctc_loss,0.27345922589302063
1759779959.419,train,24,2780,ctc_loss,0.2412157505750656
1759779961.526,train,24,2781,ctc_loss,0.25435513257980347
1759779963.579,train,24,2782,ctc_loss,0.2564494013786316
1759779965.790,train,24,2783,ctc_loss,0.2597808241844177
1759779967.861,train,24,2784,ctc_loss,0.277519553899765
1759779970.098,train,24,2785,ctc_loss,0.2825748324394226
1759779972.358,train,24,2786,ctc_loss,0.27071788907051086
1759779974.594,train,24,2787,ctc_loss,0.270510733127594
1759779976.743,train,24,2788,ctc_loss,0.24953880906105042
1759779978.982,train,24,2789,ctc_loss,0.2845464050769806
1759779981.046,train,24,2790,ctc_loss,0.267240047454834
1759779983.146,train,24,2791,ctc_loss,0.267201691865921
1759779985.276,train,24,2792,ctc_loss,0.26972395181655884
1759779987.389,train,24,2793,ctc_loss,0.2524184584617615
1759779989.438,train,24,2794,ctc_loss,0.26809412240982056
1759779991.497,train,24,2795,ctc_loss,0.27590489387512207
1759779993.647,train,24,2796,ctc_loss,0.26546841859817505
1759779995.827,train,24,2797,ctc_loss,0.2575407028198242
1759779998.048,train,24,2798,ctc_loss,0.27316880226135254
1759780000.202,train,24,2799,ctc_loss,0.28064605593681335
1759780002.273,train,24,2800,ctc_loss,0.2874217927455902
1759780004.494,train,24,2801,ctc_loss,0.2720550298690796
1759780006.562,train,24,2802,ctc_loss,0.2853202521800995
1759780008.832,train,24,2803,ctc_loss,0.2642053961753845
1759780011.048,train,24,2804,ctc_loss,0.27364832162857056
1759780013.134,train,24,2805,ctc_loss,0.272159606218338
1759780015.323,train,24,2806,ctc_loss,0.2728099226951599
1759780017.411,train,24,2807,ctc_loss,0.26603206992149353
1759780019.527,train,24,2808,ctc_loss,0.25623250007629395
1759780021.714,train,24,2809,ctc_loss,0.25187256932258606
1759780023.872,train,24,2810,ctc_loss,0.2670151889324188
1759780025.967,train,24,2811,ctc_loss,0.2707213759422302
1759780028.051,train,24,2812,ctc_loss,0.2648380994796753
1759780030.186,train,24,2813,ctc_loss,0.27517807483673096
1759780032.394,train,24,2814,ctc_loss,0.24452918767929077
1759780034.775,train,24,2815,ctc_loss,0.26037341356277466
1759780036.879,train,24,2816,ctc_loss,0.27185118198394775
1759780038.886,train,24,2817,ctc_loss,0.25863951444625854
1759780040.921,train,24,2818,ctc_loss,0.2632415294647217
1759780043.136,train,24,2819,ctc_loss,0.2678459584712982
1759780045.350,train,24,2820,ctc_loss,0.2728985548019409
1759780047.460,train,24,2821,ctc_loss,0.26905208826065063
1759780049.725,train,24,2822,ctc_loss,0.2569080889225006
1759780051.862,train,24,2823,ctc_loss,0.25446459650993347
1759780053.915,train,24,2824,ctc_loss,0.25963103771209717
1759780055.863,train,24,2825,ctc_loss,0.25994524359703064
1759780058.059,train,24,2826,ctc_loss,0.2648089528083801
1759780060.364,train,24,2827,ctc_loss,0.27982643246650696
1759780062.381,train,24,2828,ctc_loss,0.27015000581741333
1759780064.327,train,24,2829,ctc_loss,0.23621037602424622
1759780066.480,train,24,2830,ctc_loss,0.26358652114868164
1759780068.446,train,24,2831,ctc_loss,0.2592272460460663
1759780069.965,train,24,2832,ctc_loss,0.2577521502971649
1759780130.176,val,24,2832,ctc_loss,0.29476878978312016
1759780130.176,val,24,2832,cer,0.10198634075445115
1759780135.820,train,25,2833,ctc_loss,0.27811092138290405
1759780137.897,train,25,2834,ctc_loss,0.25593000650405884
1759780139.962,train,25,2835,ctc_loss,0.24598455429077148
1759780142.075,train,25,2836,ctc_loss,0.2549671530723572
1759780144.214,train,25,2837,ctc_loss,0.24973928928375244
1759780146.291,train,25,2838,ctc_loss,0.2555864453315735
1759780148.459,train,25,2839,ctc_loss,0.24487966299057007
1759780150.568,train,25,2840,ctc_loss,0.25247591733932495
1759780152.701,train,25,2841,ctc_loss,0.27250730991363525
1759780155.025,train,25,2842,ctc_loss,0.2652597427368164
1759780157.232,train,25,2843,ctc_loss,0.24650055170059204
1759780159.490,train,25,2844,ctc_loss,0.239864319562912
1759780161.619,train,25,2845,ctc_loss,0.26418572664260864
1759780163.698,train,25,2846,ctc_loss,0.2627222537994385
1759780165.871,train,25,2847,ctc_loss,0.2383234202861786
1759780167.951,train,25,2848,ctc_loss,0.24629923701286316
1759780169.987,train,25,2849,ctc_loss,0.2524906098842621
1759780172.059,train,25,2850,ctc_loss,0.2596943974494934
1759780174.042,train,25,2851,ctc_loss,0.24821627140045166
1759780176.150,train,25,2852,ctc_loss,0.2422136813402176
1759780178.261,train,25,2853,ctc_loss,0.26214951276779175
1759780180.376,train,25,2854,ctc_loss,0.26679590344429016
1759780182.499,train,25,2855,ctc_loss,0.24049216508865356
1759780184.609,train,25,2856,ctc_loss,0.24417275190353394
1759780186.804,train,25,2857,ctc_loss,0.24968816339969635
1759780189.168,train,25,2858,ctc_loss,0.2610970139503479
1759780191.359,train,25,2859,ctc_loss,0.2706061601638794
1759780193.396,train,25,2860,ctc_loss,0.256280779838562
1759780195.594,train,25,2861,ctc_loss,0.28093382716178894
1759780197.630,train,25,2862,ctc_loss,0.26478758454322815
1759780199.719,train,25,2863,ctc_loss,0.254810631275177
1759780201.787,train,25,2864,ctc_loss,0.25006863474845886
1759780204.015,train,25,2865,ctc_loss,0.24363699555397034
1759780206.087,train,25,2866,ctc_loss,0.2729020118713379
1759780208.196,train,25,2867,ctc_loss,0.26119163632392883
1759780210.304,train,25,2868,ctc_loss,0.2814054787158966
1759780212.633,train,25,2869,ctc_loss,0.24410730600357056
1759780214.748,train,25,2870,ctc_loss,0.2618418037891388
1759780216.861,train,25,2871,ctc_loss,0.2699539363384247
1759780218.954,train,25,2872,ctc_loss,0.2466401606798172
1759780221.015,train,25,2873,ctc_loss,0.2577633857727051
1759780223.123,train,25,2874,ctc_loss,0.2560325562953949
1759780225.293,train,25,2875,ctc_loss,0.2513115406036377
1759780227.412,train,25,2876,ctc_loss,0.26919835805892944
1759780229.623,train,25,2877,ctc_loss,0.2611287832260132
1759780231.704,train,25,2878,ctc_loss,0.26089051365852356
1759780233.784,train,25,2879,ctc_loss,0.26851120591163635
1759780235.928,train,25,2880,ctc_loss,0.2516745924949646
1759780238.061,train,25,2881,ctc_loss,0.26260843873023987
1759780240.068,train,25,2882,ctc_loss,0.26782238483428955
1759780242.247,train,25,2883,ctc_loss,0.2581023573875427
1759780244.341,train,25,2884,ctc_loss,0.2588185667991638
1759780246.408,train,25,2885,ctc_loss,0.2642471492290497
1759780248.416,train,25,2886,ctc_loss,0.2608400285243988
1759780250.519,train,25,2887,ctc_loss,0.24709481000900269
1759780252.652,train,25,2888,ctc_loss,0.24384453892707825
1759780254.869,train,25,2889,ctc_loss,0.2523217499256134
1759780257.018,train,25,2890,ctc_loss,0.26467329263687134
1759780259.129,train,25,2891,ctc_loss,0.22600401937961578
1759780261.174,train,25,2892,ctc_loss,0.2811007499694824
1759780263.474,train,25,2893,ctc_loss,0.24588428437709808
1759780265.608,train,25,2894,ctc_loss,0.24187228083610535
1759780267.732,train,25,2895,ctc_loss,0.264580100774765
1759780269.892,train,25,2896,ctc_loss,0.2505820095539093
1759780272.041,train,25,2897,ctc_loss,0.2689805328845978
1759780274.045,train,25,2898,ctc_loss,0.2630091905593872
1759780276.265,train,25,2899,ctc_loss,0.26973843574523926
1759780278.351,train,25,2900,ctc_loss,0.2628418803215027
1759780280.509,train,25,2901,ctc_loss,0.2435724437236786
1759780282.620,train,25,2902,ctc_loss,0.2508546710014343
1759780284.738,train,25,2903,ctc_loss,0.24336230754852295
1759780286.918,train,25,2904,ctc_loss,0.24557150900363922
1759780289.030,train,25,2905,ctc_loss,0.2598692774772644
1759780291.192,train,25,2906,ctc_loss,0.26226603984832764
1759780293.485,train,25,2907,ctc_loss,0.26032787561416626
1759780295.553,train,25,2908,ctc_loss,0.2632525563240051
1759780297.734,train,25,2909,ctc_loss,0.2688928544521332
1759780299.769,train,25,2910,ctc_loss,0.24053750932216644
1759780301.864,train,25,2911,ctc_loss,0.24977394938468933
1759780304.016,train,25,2912,ctc_loss,0.2633509933948517
1759780306.192,train,25,2913,ctc_loss,0.24642980098724365
1759780308.324,train,25,2914,ctc_loss,0.251995712518692
1759780310.648,train,25,2915,ctc_loss,0.26848676800727844
1759780312.792,train,25,2916,ctc_loss,0.2561178505420685
1759780315.006,train,25,2917,ctc_loss,0.2610059976577759
1759780317.066,train,25,2918,ctc_loss,0.23197351396083832
1759780319.233,train,25,2919,ctc_loss,0.2620463967323303
1759780321.295,train,25,2920,ctc_loss,0.23547592759132385
1759780323.397,train,25,2921,ctc_loss,0.25630372762680054
1759780325.488,train,25,2922,ctc_loss,0.2698282301425934
1759780327.542,train,25,2923,ctc_loss,0.2509191036224365
1759780329.629,train,25,2924,ctc_loss,0.24937769770622253
1759780331.746,train,25,2925,ctc_loss,0.24631977081298828
1759780333.985,train,25,2926,ctc_loss,0.2664519250392914
1759780336.030,train,25,2927,ctc_loss,0.2501218318939209
1759780338.219,train,25,2928,ctc_loss,0.2355497181415558
1759780340.406,train,25,2929,ctc_loss,0.25390344858169556
1759780342.513,train,25,2930,ctc_loss,0.2572972774505615
1759780344.739,train,25,2931,ctc_loss,0.24852395057678223
1759780346.924,train,25,2932,ctc_loss,0.24551115930080414
1759780349.085,train,25,2933,ctc_loss,0.25091636180877686
1759780351.289,train,25,2934,ctc_loss,0.27881893515586853
1759780353.467,train,25,2935,ctc_loss,0.26339855790138245
1759780355.582,train,25,2936,ctc_loss,0.25469863414764404
1759780357.645,train,25,2937,ctc_loss,0.2660302519798279
1759780359.754,train,25,2938,ctc_loss,0.26146629452705383
1759780362.022,train,25,2939,ctc_loss,0.2468811571598053
1759780364.286,train,25,2940,ctc_loss,0.2534788250923157
1759780366.485,train,25,2941,ctc_loss,0.2531663179397583
1759780368.561,train,25,2942,ctc_loss,0.25462275743484497
1759780370.478,train,25,2943,ctc_loss,0.24913693964481354
1759780372.411,train,25,2944,ctc_loss,0.24301716685295105
1759780374.336,train,25,2945,ctc_loss,0.2212046980857849
1759780376.289,train,25,2946,ctc_loss,0.24734362959861755
1759780378.431,train,25,2947,ctc_loss,0.2599656581878662
